TradingDay,ExchangeID,ProductID,InstrumentID,ProductClass,Volume,MaxVolume,Turnover,MaxTurnover,OpenInterest,MaxOpenInterest,Rank
20230328,SHFE,sp,sp2305,1,239531.0,239531.0,789851182440.00000000,789851182440.00000000,143440.0,150766.0,1
20230328,SHFE,sp,sp2309,1,56214.0,239531.0,174096668080.00000000,789851182440.00000000,60746.0,150766.0,2
20230328,SHFE,sp,sp2306,1,21231.0,239531.0,66556990700.00000000,789851182440.00000000,51029.0,150766.0,3
20230328,SHFE,ss,ss2305,1,85597.0,85597.0,367142961275.00000000,367142961275.00000000,85439.0,90236.0,1
20230328,SHFE,ss,ss2306,1,16166.0,85597.0,66707989200.00000000,367142961275.00000000,22835.0,90236.0,2
20230328,SHFE,ss,ss2304,1,10035.0,85597.0,44818993550.00000000,367142961275.00000000,16736.0,90236.0,3
20230328,SHFE,wr,wr2305,1,18.0,18.0,47559180.00000000,47559180.00000000,40.0,40.0,1
20230328,SHFE,wr,wr2309,1,0.0,18.0,0.00000000,47559180.00000000,1.0,40.0,2
20230328,SHFE,wr,wr2311,1,0.0,18.0,0.00000000,47559180.00000000,0.0,40.0,3
20230328,SHFE,zn,zn2305,1,112640.0,112641.0,716750548500.00000000,716750548500.00000000,100416.0,102483.0,1
20230328,SHFE,zn,zn2306,1,24181.0,112641.0,152428108000.00000000,716750548500.00000000,37690.0,102483.0,2
20230328,SHFE,zn,zn2304,1,22689.0,112641.0,141177735300.00000000,716750548500.00000000,28886.0,102483.0,3
20230329,CFFEX,IC,IC2304,1,35124.0,35128.0,2307220304320.00000000,2307220304320.00000000,76087.0,111198.0,1
20230329,CFFEX,IC,IC2306,1,11978.0,35128.0,789138773840.00000000,2307220304320.00000000,111198.0,111198.0,2
20230329,CFFEX,IC,IC2309,1,4235.0,35128.0,269482787080.00000000,2307220304320.00000000,83218.0,111198.0,3
20230329,CFFEX,IF,IF2304,1,53717.0,53718.0,3427364353860.00000000,3427364353860.00000000,69563.0,85896.0,1
20230329,CFFEX,IF,IF2306,1,14398.0,53718.0,929389546320.00000000,3427364353860.00000000,85896.0,85896.0,2
20230329,CFFEX,IF,IF2309,1,3368.0,53718.0,213994245240.00000000,3427364353860.00000000,40939.0,85896.0,3
20230329,CFFEX,IH,IH2304,1,31645.0,31645.0,1334870844180.00000000,1334870844180.00000000,52658.0,52658.0,1
20230329,CFFEX,IH,IH2306,1,10679.0,31645.0,468199784640.00000000,1334870844180.00000000,45762.0,52658.0,2
20230329,CFFEX,IH,IH2309,1,3796.0,31645.0,163651219860.00000000,1334870844180.00000000,24899.0,52658.0,3
20230329,CFFEX,IM,IM2304,1,25258.0,25258.0,1786200670040.00000000,1786200670040.00000000,44161.0,60075.0,1
20230329,CFFEX,IM,IM2306,1,8308.0,25258.0,555024353200.00000000,1786200670040.00000000,60075.0,60075.0,2
20230329,CFFEX,IM,IM2309,1,3003.0,25258.0,189272751160.00000000,1786200670040.00000000,38522.0,60075.0,3
20230329,CFFEX,T,T2306,1,47072.0,54393.0,2457346515900.00000000,2457346515900.00000000,182922.0,183788.0,1
20230329,CFFEX,T,T2309,1,2575.0,54393.0,139614012500.00000000,2457346515900.00000000,10635.0,183788.0,2
20230329,CFFEX,T,T2312,1,342.0,54393.0,18643137100.00000000,2457346515900.00000000,2350.0,183788.0,3
20230329,CFFEX,TF,TF2306,1,36522.0,39692.0,1950426559750.00000000,1950426559750.00000000,109656.0,110135.0,1
20230329,CFFEX,TF,TF2309,1,595.0,39692.0,32563228650.00000000,1950426559750.00000000,4234.0,110135.0,2
20230329,CFFEX,TF,TF2312,1,121.0,39692.0,6481105300.00000000,1950426559750.00000000,1420.0,110135.0,3
20230329,CFFEX,TS,TS2306,1,15897.0,17740.0,1612106353300.00000000,1612106353300.00000000,64425.0,64481.0,1
20230329,CFFEX,TS,TS2309,1,526.0,17740.0,52812526800.00000000,1612106353300.00000000,3502.0,64481.0,2
20230329,CFFEX,TS,TS2312,1,50.0,17740.0,5413912500.00000000,1612106353300.00000000,626.0,64481.0,3
20230329,DCE,a,a2305,1,66434.0,66434.0,186075856000.00000000,186075856000.00000000,87050.0,88853.0,1
20230329,DCE,a,a2307,1,22805.0,66434.0,64296344810.00000000,186075856000.00000000,83596.0,88853.0,2
20230329,DCE,a,a2311,1,9439.0,66434.0,25409383960.00000000,186075856000.00000000,42169.0,88853.0,3
20230329,DCE,b,b2305,1,67574.0,67574.0,156454302300.00000000,156454302300.00000000,41905.0,44458.0,1
20230329,DCE,b,b2306,1,6035.0,67574.0,12881351470.00000000,156454302300.00000000,11943.0,44458.0,2
20230329,DCE,b,b2307,1,5222.0,67574.0,12112112570.00000000,156454302300.00000000,8725.0,44458.0,3
20230329,DCE,bb,bb2311,1,0.0,0.0,0.00000000,0.00000000,0.0,0.0,1
20230329,DCE,bb,bb2305,1,0.0,0.0,0.00000000,0.00000000,0.0,0.0,2
20230329,DCE,bb,bb2402,1,0.0,0.0,0.00000000,0.00000000,0.0,0.0,3
20230329,DCE,c,c2307,1,372898.0,372898.0,568828238600.00000000,568828238600.00000000,775645.0,794878.0,1
20230329,DCE,c,c2305,1,107260.0,372898.0,165066746300.00000000,568828238600.00000000,413799.0,794878.0,2
20230329,DCE,c,c2311,1,73466.0,372898.0,109512515900.00000000,568828238600.00000000,251112.0,794878.0,3
20230329,DCE,cs,cs2305,1,100040.0,100040.0,168330728700.00000000,168330728700.00000000,163759.0,179587.0,1
20230329,DCE,cs,cs2307,1,54517.0,100040.0,90649548500.00000000,168330728700.00000000,163443.0,179587.0,2
20230329,DCE,cs,cs2309,1,10548.0,100040.0,17477447580.00000000,168330728700.00000000,27466.0,179587.0,3
20230329,DCE,eb,eb2305,1,143843.0,143843.0,338419400900.00000000,338419400900.00000000,177295.0,177295.0,1
20230329,DCE,eb,eb2306,1,23572.0,143843.0,53300330970.00000000,338419400900.00000000,53793.0,177295.0,2
20230329,DCE,eb,eb2304,1,5112.0,143843.0,12684045570.00000000,338419400900.00000000,7459.0,177295.0,3
20230329,DCE,eg,eg2305,1,227054.0,227054.0,518187445400.00000000,518187445400.00000000,340843.0,363874.0,1
20230329,DCE,eg,eg2309,1,56899.0,227054.0,134073700500.00000000,518187445400.00000000,111242.0,363874.0,2
20230329,DCE,eg,eg2306,1,11363.0,227054.0,26229207760.00000000,518187445400.00000000,50270.0,363874.0,3
20230329,DCE,fb,fb2305,1,981.0,981.0,525608720.00000000,525608720.00000000,2159.0,2159.0,1
20230329,DCE,fb,fb2309,1,60.0,981.0,11899695.00000000,525608720.00000000,74.0,2159.0,2
20230329,DCE,fb,fb2401,1,2.0,981.0,350490.00000000,525608720.00000000,31.0,2159.0,3
20230329,DCE,i,i2305,1,429483.0,429497.0,2062826897000.00000000,2062826897000.00000000,563520.0,583347.0,1
20230329,DCE,i,i2309,1,234671.0,429497.0,1028498854000.00000000,2062826897000.00000000,402023.0,583347.0,2
20230329,DCE,i,i2306,1,18045.0,429497.0,73361785850.00000000,2062826897000.00000000,140596.0,583347.0,3
20230329,DCE,j,j2305,1,26061.0,26061.0,381367792500.00000000,381367792500.00000000,33030.0,33133.0,1
20230329,DCE,j,j2309,1,4406.0,26061.0,63149280200.00000000,381367792500.00000000,11980.0,33133.0,2
20230329,DCE,j,j2401,1,93.0,26061.0,1299548500.00000000,381367792500.00000000,621.0,33133.0,3
20230329,DCE,jd,jd2305,1,57543.0,57543.0,133877513100.00000000,133877513100.00000000,126724.0,130548.0,1
20230329,DCE,jd,jd2309,1,14041.0,57543.0,32367203510.00000000,133877513100.00000000,59025.0,130548.0,2
20230329,DCE,jd,jd2306,1,14344.0,57543.0,31167725320.00000000,133877513100.00000000,28975.0,130548.0,3
20230329,DCE,jm,jm2305,1,43211.0,43211.0,263695401400.00000000,263695401400.00000000,60572.0,63037.0,1
20230329,DCE,jm,jm2309,1,9377.0,43211.0,53038709160.00000000,263695401400.00000000,22404.0,63037.0,2
20230329,DCE,jm,jm2401,1,301.0,43211.0,1616473530.00000000,263695401400.00000000,1457.0,63037.0,3
20230329,DCE,l,l2305,1,215966.0,215966.0,495916362300.00000000,495916362300.00000000,307244.0,317028.0,1
20230329,DCE,l,l2309,1,52230.0,215966.0,118719241100.00000000,495916362300.00000000,101681.0,317028.0,2
20230329,DCE,l,l2306,1,27876.0,215966.0,62728330320.00000000,495916362300.00000000,91882.0,317028.0,3
20230329,DCE,lh,lh2305,1,30342.0,30342.0,389898887800.00000000,389898887800.00000000,51691.0,52754.0,1
20230329,DCE,lh,lh2307,1,8094.0,30342.0,111175213300.00000000,389898887800.00000000,23453.0,52754.0,2
20230329,DCE,lh,lh2309,1,3886.0,30342.0,53712140560.00000000,389898887800.00000000,13565.0,52754.0,3
20230329,DCE,m,m2305,1,620514.0,621293.0,1246812244000.00000000,1246812244000.00000000,851893.0,878081.0,1
20230329,DCE,m,m2309,1,323381.0,621293.0,654966475800.00000000,1246812244000.00000000,680897.0,878081.0,2
20230329,DCE,m,m2307,1,51933.0,621293.0,102548249700.00000000,1246812244000.00000000,211228.0,878081.0,3
20230329,DCE,p,p2305,1,570372.0,570372.0,2350070782000.00000000,2350070782000.00000000,383045.0,412738.0,1
20230329,DCE,p,p2309,1,107712.0,570372.0,428745935200.00000000,2350070782000.00000000,166282.0,412738.0,2
20230329,DCE,p,p2306,1,16008.0,570372.0,63017115600.00000000,2350070782000.00000000,100567.0,412738.0,3
20230329,DCE,pg,pg2305,1,81516.0,81530.0,414827147500.00000000,414827147500.00000000,87150.0,90789.0,1
20230329,DCE,pg,pg2306,1,12369.0,81530.0,62029740960.00000000,414827147500.00000000,24391.0,90789.0,2
20230329,DCE,pg,pg2309,1,3648.0,81530.0,17519972620.00000000,414827147500.00000000,11606.0,90789.0,3
20230329,DCE,pp,pp2305,1,293018.0,293018.0,629589224500.00000000,629589224500.00000000,431006.0,447407.0,1
20230329,DCE,pp,pp2309,1,65505.0,293018.0,140445016600.00000000,629589224500.00000000,172979.0,447407.0,2
20230329,DCE,pp,pp2306,1,24786.0,293018.0,54257569460.00000000,629589224500.00000000,89766.0,447407.0,3
20230329,DCE,rr,rr2305,1,4593.0,4593.0,8551535630.00000000,8551535630.00000000,13401.0,13963.0,1
20230329,DCE,rr,rr2306,1,2448.0,4593.0,4175531350.00000000,8551535630.00000000,10927.0,13963.0,2
20230329,DCE,rr,rr2307,1,1141.0,4593.0,1641691680.00000000,8551535630.00000000,9018.0,13963.0,3
20230329,DCE,v,v2305,1,619218.0,619218.0,1076768650000.00000000,1076768650000.00000000,514840.0,564823.0,1
20230329,DCE,v,v2309,1,172316.0,619218.0,303620756700.00000000,1076768650000.00000000,242744.0,564823.0,2
20230329,DCE,v,v2306,1,32254.0,619218.0,55021607750.00000000,1076768650000.00000000,166387.0,564823.0,3
20230329,DCE,y,y2305,1,458517.0,458521.0,2017656287000.00000000,2017656287000.00000000,338591.0,352670.0,1
20230329,DCE,y,y2309,1,132382.0,458521.0,576725358400.00000000,2017656287000.00000000,237216.0,352670.0,2
20230329,DCE,y,y2307,1,16004.0,458521.0,71023866780.00000000,2017656287000.00000000,105268.0,352670.0,3
20230329,GFEX,si,si2308,1,55338.0,55338.0,250850186900.00000000,250850186900.00000000,61440.0,61440.0,1
20230329,GFEX,si,si2309,1,27379.0,55338.0,124117037800.00000000,250850186900.00000000,12751.0,61440.0,2
20230329,GFEX,si,si2310,1,68.0,55338.0,304039925.00000000,250850186900.00000000,1967.0,61440.0,3
20230329,INE,bc,bc2308,1,9222.0,9222.0,156455613850.00000000,156455613850.00000000,157.0,15192.0,1
20230329,INE,bc,bc2306,1,7867.0,9222.0,141577014150.00000000,156455613850.00000000,14061.0,15192.0,2
20230329,INE,bc,bc2307,1,4116.0,9222.0,72716132550.00000000,156455613850.00000000,14965.0,15192.0,3
20230329,INE,lu,lu2306,1,79840.0,79840.0,174046960370.00000000,174046960370.00000000,27887.0,74197.0,1
20230329,INE,lu,lu2307,1,59354.0,79840.0,127674737000.00000000,174046960370.00000000,74017.0,74197.0,2
20230329,INE,lu,lu2308,1,36222.0,79840.0,75868818260.00000000,174046960370.00000000,38396.0,74197.0,3
20230329,INE,nr,nr2306,1,27982.0,27984.0,149324996650.00000000,149324996650.00000000,74142.0,74142.0,1
20230329,INE,nr,nr2307,1,19324.0,27984.0,102045978800.00000000,149324996650.00000000,12127.0,74142.0,2
20230329,INE,nr,nr2305,1,6029.0,27984.0,32555390800.00000000,149324996650.00000000,13585.0,74142.0,3
20230329,INE,sc,sc2305,1,136531.0,136532.0,4127103065600.00000000,4127103065600.00000000,35258.0,38648.0,1
20230329,INE,sc,sc2306,1,21966.0,136532.0,665531399000.00000000,4127103065600.00000000,19045.0,38648.0,2
20230329,INE,sc,sc2307,1,5631.0,136532.0,169891829600.00000000,4127103065600.00000000,6533.0,38648.0,3
20230329,SHFE,ag,ag2306,1,620877.0,620883.0,2780483128290.00000000,2780483128290.00000000,561075.0,580634.0,1
20230329,SHFE,ag,ag2307,1,89449.0,620883.0,397192577535.00000000,2780483128290.00000000,125309.0,580634.0,2
20230329,SHFE,ag,ag2308,1,66915.0,620883.0,295666129845.00000000,2780483128290.00000000,148151.0,580634.0,3
20230329,SHFE,al,al2305,1,128665.0,128665.0,672726642300.00000000,672726642300.00000000,219211.0,220660.0,1
20230329,SHFE,al,al2306,1,41833.0,128665.0,223460405425.00000000,672726642300.00000000,105202.0,220660.0,2
20230329,SHFE,al,al2304,1,26452.0,128665.0,141704306150.00000000,672726642300.00000000,56419.0,220660.0,3
20230329,SHFE,au,au2306,1,110778.0,110786.0,2770244195940.00000000,2770244195940.00000000,167150.0,168782.0,1
20230329,SHFE,au,au2308,1,59544.0,110786.0,1455666897680.00000000,2770244195940.00000000,126569.0,168782.0,2
20230329,SHFE,au,au2310,1,25148.0,110786.0,616929854300.00000000,2770244195940.00000000,17192.0,168782.0,3
20230329,SHFE,bu,bu2306,1,158529.0,158529.0,324921552880.00000000,324921552880.00000000,241022.0,259678.0,1
20230329,SHFE,bu,bu2307,1,87808.0,158529.0,182303524840.00000000,324921552880.00000000,141587.0,259678.0,2
20230329,SHFE,bu,bu2308,1,68421.0,158529.0,139493547200.00000000,324921552880.00000000,115247.0,259678.0,3
20230329,SHFE,cu,cu2305,1,59116.0,59116.0,1124670402800.00000000,1124670402800.00000000,172322.0,172322.0,1
20230329,SHFE,cu,cu2306,1,18738.0,59116.0,350381518750.00000000,1124670402800.00000000,95095.0,172322.0,2
20230329,SHFE,cu,cu2304,1,17557.0,59116.0,328564900150.00000000,1124670402800.00000000,73815.0,172322.0,3
20230329,SHFE,fu,fu2305,1,487425.0,487433.0,759325274330.00000000,759325274330.00000000,289021.0,323661.0,1
20230329,SHFE,fu,fu2309,1,253231.0,487433.0,399769219270.00000000,759325274330.00000000,237082.0,323661.0,2
20230329,SHFE,fu,fu2306,1,6266.0,487433.0,9979315700.00000000,759325274330.00000000,6990.0,323661.0,3
20230329,SHFE,hc,hc2305,1,250934.0,250934.0,602611693770.00000000,602611693770.00000000,506611.0,543212.0,1
20230329,SHFE,hc,hc2310,1,132229.0,250934.0,307715902050.00000000,602611693770.00000000,323721.0,543212.0,2
20230329,SHFE,hc,hc2307,1,57422.0,250934.0,140417130060.00000000,602611693770.00000000,77248.0,543212.0,3
20230329,SHFE,ni,ni2305,1,133199.0,133207.0,1363064095940.00000000,1363064095940.00000000,75887.0,75887.0,1
20230329,SHFE,ni,ni2306,1,31937.0,133207.0,320085935700.00000000,1363064095940.00000000,37078.0,75887.0,2
20230329,SHFE,ni,ni2304,1,30197.0,133207.0,319237916810.00000000,1363064095940.00000000,15581.0,75887.0,3
20230329,SHFE,pb,pb2305,1,79537.0,79537.0,316270885250.00000000,316270885250.00000000,54987.0,65974.0,1
20230329,SHFE,pb,pb2306,1,18965.0,79537.0,71560812925.00000000,316270885250.00000000,17656.0,65974.0,2
20230329,SHFE,pb,pb2304,1,5447.0,79537.0,21211406775.00000000,316270885250.00000000,10327.0,65974.0,3
20230329,SHFE,rb,rb2305,1,1055438.0,1055543.0,2413806671630.00000000,2413806671630.00000000,1123356.0,1231047.0,1
20230329,SHFE,rb,rb2310,1,496917.0,1055543.0,1124144823310.00000000,2413806671630.00000000,1031427.0,1231047.0,2
20230329,SHFE,rb,rb2307,1,151860.0,1055543.0,347172828970.00000000,2413806671630.00000000,274662.0,1231047.0,3
20230329,SHFE,ru,ru2305,1,190377.0,190403.0,1247185800600.00000000,1247185800600.00000000,170371.0,181181.0,1
20230329,SHFE,ru,ru2309,1,112557.0,190403.0,742783980850.00000000,1247185800600.00000000,153876.0,181181.0,2
20230329,SHFE,ru,ru2307,1,5578.0,190403.0,35807426050.00000000,1247185800600.00000000,13636.0,181181.0,3
20230329,SHFE,sn,sn2305,1,100709.0,100718.0,1168070753380.00000000,1168070753380.00000000,49987.0,49987.0,1
20230329,SHFE,sn,sn2304,1,68578.0,100718.0,809696481480.00000000,1168070753380.00000000,22925.0,49987.0,2
20230329,SHFE,sn,sn2306,1,25576.0,100718.0,294251975120.00000000,1168070753380.00000000,25369.0,49987.0,3
20230329,SHFE,sp,sp2305,1,314063.0,314065.0,920350780080.00000000,920350780080.00000000,142323.0,156065.0,1
20230329,SHFE,sp,sp2309,1,70823.0,314065.0,204083856340.00000000,920350780080.00000000,64962.0,156065.0,2
20230329,SHFE,sp,sp2306,1,27610.0,314065.0,81859910480.00000000,920350780080.00000000,51762.0,156065.0,3
20230329,SHFE,ss,ss2305,1,131868.0,131869.0,558666769625.00000000,558666769625.00000000,90181.0,92870.0,1
20230329,SHFE,ss,ss2306,1,32332.0,131869.0,132459998125.00000000,558666769625.00000000,28649.0,92870.0,2
20230329,SHFE,ss,ss2304,1,10325.0,131869.0,39751745975.00000000,558666769625.00000000,14158.0,92870.0,3
20230329,SHFE,wr,wr2305,1,90.0,90.0,231266640.00000000,231266640.00000000,41.0,42.0,1
20230329,SHFE,wr,wr2309,1,0.0,90.0,0.00000000,231266640.00000000,1.0,42.0,2
20230329,SHFE,wr,wr2401,1,0.0,90.0,0.00000000,231266640.00000000,0.0,42.0,3
20230329,SHFE,zn,zn2305,1,101955.0,101956.0,634634921325.00000000,634634921325.00000000,98096.0,100140.0,1
20230329,SHFE,zn,zn2306,1,28239.0,101956.0,173779473975.00000000,634634921325.00000000,37707.0,100140.0,2
20230329,SHFE,zn,zn2304,1,13873.0,101956.0,85837755000.00000000,634634921325.00000000,25466.0,100140.0,3
20230330,CFFEX,IC,IC2304,1,39677.0,39677.0,2629070831880.00000000,2629070831880.00000000,76985.0,111823.0,1
20230330,CFFEX,IC,IC2306,1,14098.0,39677.0,920777343320.00000000,2629070831880.00000000,111823.0,111823.0,2
20230330,CFFEX,IC,IC2309,1,5095.0,39677.0,328072318240.00000000,2629070831880.00000000,83466.0,111823.0,3
20230330,CFFEX,IF,IF2304,1,73120.0,73120.0,4586617252800.00000000,4586617252800.00000000,74979.0,86710.0,1
20230330,CFFEX,IF,IF2306,1,23211.0,73120.0,1463512932240.00000000,4586617252800.00000000,86708.0,86710.0,2
20230330,CFFEX,IF,IF2309,1,7750.0,73120.0,436714574340.00000000,4586617252800.00000000,41613.0,86710.0,3
20230330,CFFEX,IH,IH2304,1,42803.0,42803.0,1802626663560.00000000,1802626663560.00000000,56233.0,56233.0,1
20230330,CFFEX,IH,IH2306,1,14899.0,42803.0,628529213700.00000000,1802626663560.00000000,47469.0,56233.0,2
20230330,CFFEX,IH,IH2309,1,4992.0,42803.0,211623977400.00000000,1802626663560.00000000,24906.0,56233.0,3
20230330,CFFEX,IM,IM2304,1,30540.0,30540.0,2151492437840.00000000,2151492437840.00000000,47259.0,61541.0,1
20230330,CFFEX,IM,IM2306,1,10889.0,30540.0,753821401280.00000000,2151492437840.00000000,61541.0,61541.0,2
20230330,CFFEX,IM,IM2309,1,4764.0,30540.0,322230529360.00000000,2151492437840.00000000,39808.0,61541.0,3
20230330,CFFEX,T,T2306,1,68735.0,76867.0,3425362800150.00000000,3425362800150.00000000,183318.0,185365.0,1
20230330,CFFEX,T,T2309,1,4314.0,76867.0,229390839650.00000000,3425362800150.00000000,11563.0,185365.0,2
20230330,CFFEX,T,T2312,1,686.0,76867.0,33777834300.00000000,3425362800150.00000000,2426.0,185365.0,3
20230330,CFFEX,TF,TF2306,1,50891.0,54814.0,2711109388350.00000000,2711109388350.00000000,110306.0,110918.0,1
20230330,CFFEX,TF,TF2309,1,702.0,54814.0,38123603500.00000000,2711109388350.00000000,4288.0,110918.0,2
20230330,CFFEX,TF,TF2312,1,244.0,54814.0,13088698200.00000000,2711109388350.00000000,1526.0,110918.0,3
20230330,CFFEX,TS,TS2306,1,23160.0,24517.0,2428016681600.00000000,2428016681600.00000000,65730.0,65758.0,1
20230330,CFFEX,TS,TS2309,1,722.0,24517.0,68440311000.00000000,2428016681600.00000000,3591.0,65758.0,2
20230330,CFFEX,TS,TS2312,1,142.0,24517.0,16445642500.00000000,2428016681600.00000000,630.0,65758.0,3
20230330,DCE,a,a2305,1,84572.0,84572.0,254536848700.00000000,254536848700.00000000,89487.0,91230.0,1
20230330,DCE,a,a2307,1,29329.0,84572.0,83185113990.00000000,254536848700.00000000,86204.0,91230.0,2
20230330,DCE,a,a2311,1,12312.0,84572.0,34571272990.00000000,254536848700.00000000,42522.0,91230.0,3
20230330,DCE,b,b2305,1,48043.0,48043.0,109630979000.00000000,109630979000.00000000,42307.0,42501.0,1
20230330,DCE,b,b2306,1,3885.0,48043.0,8686312070.00000000,109630979000.00000000,12247.0,42501.0,2
20230330,DCE,b,b2307,1,3144.0,48043.0,7299400390.00000000,109630979000.00000000,8825.0,42501.0,3
20230330,DCE,bb,bb2306,1,0.0,0.0,0.00000000,0.00000000,0.0,0.0,1
20230330,DCE,bb,bb2307,1,0.0,0.0,0.00000000,0.00000000,0.0,0.0,2
20230330,DCE,bb,bb2310,1,0.0,0.0,0.00000000,0.00000000,0.0,0.0,3
20230330,DCE,c,c2307,1,443112.0,443112.0,671626994800.00000000,671626994800.00000000,758830.0,775478.0,1
20230330,DCE,c,c2305,1,126554.0,443112.0,192470145000.00000000,671626994800.00000000,398217.0,775478.0,2
20230330,DCE,c,c2311,1,86875.0,443112.0,128358699400.00000000,671626994800.00000000,249362.0,775478.0,3
20230330,DCE,cs,cs2305,1,129538.0,129538.0,212767102600.00000000,212767102600.00000000,161967.0,174882.0,1
20230330,DCE,cs,cs2307,1,79481.0,129538.0,131810345200.00000000,212767102600.00000000,174882.0,174882.0,2
20230330,DCE,cs,cs2309,1,20724.0,129538.0,34590975930.00000000,212767102600.00000000,26181.0,174882.0,3
20230330,DCE,eb,eb2305,1,163295.0,163295.0,385779039400.00000000,385779039400.00000000,180571.0,181748.0,1
20230330,DCE,eb,eb2306,1,27424.0,163295.0,64260243530.00000000,385779039400.00000000,56059.0,181748.0,2
20230330,DCE,eb,eb2304,1,3558.0,163295.0,7396921635.00000000,385779039400.00000000,5534.0,181748.0,3
20230330,DCE,eg,eg2305,1,243261.0,243261.0,548021446400.00000000,548021446400.00000000,341840.0,345781.0,1
20230330,DCE,eg,eg2309,1,53673.0,243261.0,125096477100.00000000,548021446400.00000000,120403.0,345781.0,2
20230330,DCE,eg,eg2306,1,12843.0,243261.0,29685637270.00000000,548021446400.00000000,50903.0,345781.0,3
20230330,DCE,fb,fb2305,1,1377.0,1377.0,848231200.00000000,848231200.00000000,2326.0,2326.0,1
20230330,DCE,fb,fb2309,1,37.0,1377.0,7658490.00000000,848231200.00000000,104.0,2326.0,2
20230330,DCE,fb,fb2308,1,1.0,1377.0,557920.00000000,848231200.00000000,7.0,2326.0,3
20230330,DCE,i,i2305,1,462249.0,462333.0,2041859331000.00000000,2041859331000.00000000,554338.0,566899.0,1
20230330,DCE,i,i2309,1,276946.0,462333.0,1082159494000.00000000,2041859331000.00000000,418917.0,566899.0,2
20230330,DCE,i,i2306,1,16353.0,462333.0,71898170450.00000000,2041859331000.00000000,141342.0,566899.0,3
20230330,DCE,j,j2305,1,21600.0,21600.0,313711879600.00000000,313711879600.00000000,31776.0,32977.0,1
20230330,DCE,j,j2309,1,4308.0,21600.0,59385026100.00000000,313711879600.00000000,12231.0,32977.0,2
20230330,DCE,j,j2401,1,118.0,21600.0,1475778500.00000000,313711879600.00000000,637.0,32977.0,3
20230330,DCE,jd,jd2305,1,67153.0,67153.0,157893930900.00000000,157893930900.00000000,113483.0,122310.0,1
20230330,DCE,jd,jd2309,1,18765.0,67153.0,44946139020.00000000,157893930900.00000000,61714.0,122310.0,2
20230330,DCE,jd,jd2307,1,12736.0,67153.0,29882030480.00000000,157893930900.00000000,19699.0,122310.0,3
20230330,DCE,jm,jm2305,1,41162.0,41162.0,247805010100.00000000,247805010100.00000000,59146.0,60620.0,1
20230330,DCE,jm,jm2309,1,10430.0,41162.0,56061728850.00000000,247805010100.00000000,22569.0,60620.0,2
20230330,DCE,jm,jm2401,1,357.0,41162.0,1549530300.00000000,247805010100.00000000,1402.0,60620.0,3
20230330,DCE,l,l2305,1,215293.0,215295.0,483115855800.00000000,483115855800.00000000,303531.0,309446.0,1
20230330,DCE,l,l2309,1,48364.0,215295.0,109104211000.00000000,483115855800.00000000,105524.0,309446.0,2
20230330,DCE,l,l2306,1,29245.0,215295.0,64485127320.00000000,483115855800.00000000,91319.0,309446.0,3
20230330,DCE,lh,lh2305,1,20777.0,20777.0,265516165200.00000000,265516165200.00000000,47635.0,50856.0,1
20230330,DCE,lh,lh2307,1,6929.0,20777.0,88327541800.00000000,265516165200.00000000,24072.0,50856.0,2
20230330,DCE,lh,lh2309,1,4985.0,20777.0,76262068240.00000000,265516165200.00000000,15087.0,50856.0,3
20230330,DCE,m,m2305,1,433119.0,433726.0,823143092400.00000000,823143092400.00000000,845976.0,848346.0,1
20230330,DCE,m,m2309,1,220156.0,433726.0,430085731000.00000000,823143092400.00000000,702956.0,848346.0,2
20230330,DCE,m,m2401,1,30359.0,433726.0,58201448430.00000000,823143092400.00000000,103340.0,848346.0,3
20230330,DCE,p,p2305,1,610612.0,610722.0,2507926384000.00000000,2507926384000.00000000,359094.0,380063.0,1
20230330,DCE,p,p2309,1,110502.0,610722.0,441845217300.00000000,2507926384000.00000000,168204.0,380063.0,2
20230330,DCE,p,p2307,1,18991.0,610722.0,80180300560.00000000,2507926384000.00000000,81803.0,380063.0,3
20230330,DCE,pg,pg2305,1,73967.0,73971.0,382780319200.00000000,382780319200.00000000,86609.0,87729.0,1
20230330,DCE,pg,pg2306,1,9644.0,73971.0,47904854900.00000000,382780319200.00000000,24733.0,87729.0,2
20230330,DCE,pg,pg2309,1,2974.0,73971.0,14098681860.00000000,382780319200.00000000,11985.0,87729.0,3
20230330,DCE,pp,pp2305,1,257409.0,257418.0,537709778500.00000000,537709778500.00000000,419155.0,431228.0,1
20230330,DCE,pp,pp2309,1,58717.0,257418.0,122686054600.00000000,537709778500.00000000,178765.0,431228.0,2
20230330,DCE,pp,pp2306,1,18416.0,257418.0,39826746500.00000000,537709778500.00000000,91068.0,431228.0,3
20230330,DCE,rr,rr2305,1,5843.0,5843.0,10739688600.00000000,10739688600.00000000,12733.0,13401.0,1
20230330,DCE,rr,rr2306,1,3527.0,5843.0,6750876060.00000000,10739688600.00000000,12257.0,13401.0,2
20230330,DCE,rr,rr2307,1,863.0,5843.0,1120670260.00000000,10739688600.00000000,9133.0,13401.0,3
20230330,DCE,v,v2305,1,612187.0,612189.0,1061261299000.00000000,1061261299000.00000000,517392.0,531504.0,1
20230330,DCE,v,v2309,1,149243.0,612189.0,252024938300.00000000,1061261299000.00000000,252890.0,531504.0,2
20230330,DCE,v,v2306,1,38944.0,612189.0,68724650310.00000000,1061261299000.00000000,164782.0,531504.0,3
